simulation,sharpe,actual_sharpe,p_value
562,1.428169750160091,1.2826121936672956,0.9045
563,1.8220039286503003,1.2826121936672956,0.9045
564,1.6703688586184569,1.2826121936672956,0.9045
565,1.2877768125462878,1.2826121936672956,0.9045
566,1.6682407304976739,1.2826121936672956,0.9045
567,1.138210962924074,1.2826121936672956,0.9045
568,1.4975014979736714,1.2826121936672956,0.9045
569,1.0709969818949983,1.2826121936672956,0.9045
570,1.592399019151461,1.2826121936672956,0.9045
571,1.6878270278491847,1.2826121936672956,0.9045
572,1.606895866533172,1.2826121936672956,0.9045
573,1.863126247829671,1.2826121936672956,0.9045
574,1.874123965201766,1.2826121936672956,0.9045
575,1.771699754153009,1.2826121936672956,0.9045
576,1.3695551843852953,1.2826121936672956,0.9045
577,1.8895767066415035,1.2826121936672956,0.9045
578,1.7780476772834248,1.2826121936672956,0.9045
579,1.3634163097739167,1.2826121936672956,0.9045
580,1.7685544267742448,1.2826121936672956,0.9045
581,1.7480164142017012,1.2826121936672956,0.9045
582,1.8391114410854328,1.2826121936672956,0.9045
583,1.5513325749986195,1.2826121936672956,0.9045
584,1.448308105594609,1.2826121936672956,0.9045
585,1.6865307797677593,1.2826121936672956,0.9045
586,1.7430006218266842,1.2826121936672956,0.9045
587,1.3391534593944057,1.2826121936672956,0.9045
588,1.2810163435615172,1.2826121936672956,0.9045
589,1.2489503829197697,1.2826121936672956,0.9045
590,1.9647198585696655,1.2826121936672956,0.9045
591,1.6700727824163444,1.2826121936672956,0.9045
592,1.840286570240807,1.2826121936672956,0.9045
593,1.389872945258646,1.2826121936672956,0.9045
594,1.5193291022714797,1.2826121936672956,0.9045
595,1.1806384945376107,1.2826121936672956,0.9045
596,1.7151944135318382,1.2826121936672956,0.9045
597,1.5251811708454104,1.2826121936672956,0.9045
598,1.6622766727203409,1.2826121936672956,0.9045
599,1.6659406744054681,1.2826121936672956,0.9045
600,1.579685732082944,1.2826121936672956,0.9045
601,1.491701216313629,1.2826121936672956,0.9045
602,1.686624622279634,1.2826121936672956,0.9045
603,1.219365699170474,1.2826121936672956,0.9045
604,1.5541984242113571,1.2826121936672956,0.9045
605,1.5584804341631928,1.2826121936672956,0.9045
606,1.4818433676788108,1.2826121936672956,0.9045
607,1.6518017224672024,1.2826121936672956,0.9045
608,1.4872553948417746,1.2826121936672956,0.9045
609,1.6169220872965737,1.2826121936672956,0.9045
610,1.7195333171098124,1.2826121936672956,0.9045
611,1.2545468607387296,1.2826121936672956,0.9045
612,1.4823264278856971,1.2826121936672956,0.9045
613,2.144534245723601,1.2826121936672956,0.9045
614,1.4888323600284183,1.2826121936672956,0.9045
615,1.2741626749045898,1.2826121936672956,0.9045
616,1.3962475973430857,1.2826121936672956,0.9045
617,1.1263847699213918,1.2826121936672956,0.9045
618,1.7549586142606117,1.2826121936672956,0.9045
619,1.51007257200799,1.2826121936672956,0.9045
620,1.5047156858139068,1.2826121936672956,0.9045
621,1.693015059433499,1.2826121936672956,0.9045
622,1.9096171104191373,1.2826121936672956,0.9045
623,1.7118216974623781,1.2826121936672956,0.9045
624,1.5577557256170727,1.2826121936672956,0.9045
625,1.6321885905234192,1.2826121936672956,0.9045
626,1.5258373708898316,1.2826121936672956,0.9045
627,1.2969818729977065,1.2826121936672956,0.9045
628,1.3885186392131814,1.2826121936672956,0.9045
629,1.710404541358954,1.2826121936672956,0.9045
630,1.2456866698579876,1.2826121936672956,0.9045
631,1.7829987779201109,1.2826121936672956,0.9045
632,1.816761442536434,1.2826121936672956,0.9045
633,1.1841198570877476,1.2826121936672956,0.9045
634,1.6944002053657934,1.2826121936672956,0.9045
635,1.3204043582042577,1.2826121936672956,0.9045
636,1.3599825817184326,1.2826121936672956,0.9045
637,1.4539651469590742,1.2826121936672956,0.9045
638,1.3882067614549312,1.2826121936672956,0.9045
639,1.5796034478901027,1.2826121936672956,0.9045
640,1.6585871281464142,1.2826121936672956,0.9045
641,1.3921335123064214,1.2826121936672956,0.9045
642,1.6447620321753453,1.2826121936672956,0.9045
643,1.5931657715789116,1.2826121936672956,0.9045
644,1.1869812043107988,1.2826121936672956,0.9045
645,1.4137943793349619,1.2826121936672956,0.9045
646,1.5148453261988912,1.2826121936672956,0.9045
647,1.608127507570405,1.2826121936672956,0.9045
648,1.396753080227334,1.2826121936672956,0.9045
649,1.7742613385568313,1.2826121936672956,0.9045
650,1.8006483831796645,1.2826121936672956,0.9045
651,1.4943425576370721,1.2826121936672956,0.9045
652,1.4438117309706813,1.2826121936672956,0.9045
653,1.4192260077942414,1.2826121936672956,0.9045
654,1.6226133094739645,1.2826121936672956,0.9045
655,1.5091512978499046,1.2826121936672956,0.9045
656,1.456902755505319,1.2826121936672956,0.9045
657,1.2204730807040238,1.2826121936672956,0.9045
658,1.3861303550315949,1.2826121936672956,0.9045
659,1.480964493359761,1.2826121936672956,0.9045
660,1.4649748488077061,1.2826121936672956,0.9045
661,1.2204048571323112,1.2826121936672956,0.9045
662,1.6016198104615185,1.2826121936672956,0.9045
663,1.6377427999699605,1.2826121936672956,0.9045
664,1.292171379834074,1.2826121936672956,0.9045
665,1.3094714074819167,1.2826121936672956,0.9045
666,1.6649103888728936,1.2826121936672956,0.9045
667,1.1098601801401646,1.2826121936672956,0.9045
668,1.1563553355577225,1.2826121936672956,0.9045
669,1.4847969029355983,1.2826121936672956,0.9045
670,1.3553488727132854,1.2826121936672956,0.9045
671,1.6171459037359184,1.2826121936672956,0.9045
672,1.5907635844544301,1.2826121936672956,0.9045
673,1.3563863305250554,1.2826121936672956,0.9045
674,1.8832068349797382,1.2826121936672956,0.9045
675,1.545242347830595,1.2826121936672956,0.9045
676,1.9004439956298695,1.2826121936672956,0.9045
677,1.470517722099671,1.2826121936672956,0.9045
678,1.574904735898818,1.2826121936672956,0.9045
679,1.7775647222292925,1.2826121936672956,0.9045
680,1.2956278839006994,1.2826121936672956,0.9045
681,1.468656468335493,1.2826121936672956,0.9045
682,1.4208165372947466,1.2826121936672956,0.9045
683,1.1898555046798722,1.2826121936672956,0.9045
684,1.606298133005379,1.2826121936672956,0.9045
685,1.5476518872760139,1.2826121936672956,0.9045
686,1.7488382723236713,1.2826121936672956,0.9045
687,1.7745087101375148,1.2826121936672956,0.9045
688,1.444713260262463,1.2826121936672956,0.9045
689,1.8007756143598277,1.2826121936672956,0.9045
690,1.649561458967799,1.2826121936672956,0.9045
691,1.6436103387810748,1.2826121936672956,0.9045
692,1.6629554119756615,1.2826121936672956,0.9045
693,1.5411218490528538,1.2826121936672956,0.9045
694,1.6836220641302018,1.2826121936672956,0.9045
695,1.5300398355182352,1.2826121936672956,0.9045
696,1.6917452018078052,1.2826121936672956,0.9045
697,1.7386206798387374,1.2826121936672956,0.9045
698,1.2320494179126755,1.2826121936672956,0.9045
699,1.8617484394647645,1.2826121936672956,0.9045
700,1.2127968752586376,1.2826121936672956,0.9045
701,1.3903533029860673,1.2826121936672956,0.9045
702,1.6081288522275254,1.2826121936672956,0.9045
703,1.6136276378609857,1.2826121936672956,0.9045
704,1.5092105836504264,1.2826121936672956,0.9045
705,1.4672645562070332,1.2826121936672956,0.9045
706,1.7153680407679326,1.2826121936672956,0.9045
707,1.4716712087042652,1.2826121936672956,0.9045
708,2.0401446115677273,1.2826121936672956,0.9045
709,1.5632035205208368,1.2826121936672956,0.9045
710,1.3766337640912045,1.2826121936672956,0.9045
711,1.776442583019171,1.2826121936672956,0.9045
712,1.557331994620177,1.2826121936672956,0.9045
713,1.4838314436877567,1.2826121936672956,0.9045
714,1.5053400848259872,1.2826121936672956,0.9045
715,1.3211122681335725,1.2826121936672956,0.9045
716,1.3297264794889674,1.2826121936672956,0.9045
717,1.467655056123526,1.2826121936672956,0.9045
718,1.8447579800479537,1.2826121936672956,0.9045
719,1.5061012203148842,1.2826121936672956,0.9045
720,1.41444554784675,1.2826121936672956,0.9045
721,1.4409139993231095,1.2826121936672956,0.9045
722,1.0893191293713627,1.2826121936672956,0.9045
723,1.8297945759462926,1.2826121936672956,0.9045
724,1.6601361978600007,1.2826121936672956,0.9045
725,2.0804616126037745,1.2826121936672956,0.9045
726,1.8307556966602574,1.2826121936672956,0.9045
727,1.7148267909747015,1.2826121936672956,0.9045
728,1.4567574015309022,1.2826121936672956,0.9045
729,1.5434549811676996,1.2826121936672956,0.9045
730,1.417128106812768,1.2826121936672956,0.9045
731,1.6318415362221534,1.2826121936672956,0.9045
732,1.6396677065876777,1.2826121936672956,0.9045
733,1.4361306333504202,1.2826121936672956,0.9045
734,1.0650263693407023,1.2826121936672956,0.9045
735,1.6268530354586281,1.2826121936672956,0.9045
736,1.584715523116252,1.2826121936672956,0.9045
737,1.4875013018038175,1.2826121936672956,0.9045
738,1.8625276488502338,1.2826121936672956,0.9045
739,1.4796767323627487,1.2826121936672956,0.9045
740,1.4812870787577825,1.2826121936672956,0.9045
741,1.5906522049739502,1.2826121936672956,0.9045
742,1.5224316575527834,1.2826121936672956,0.9045
743,1.782251494078168,1.2826121936672956,0.9045
744,1.6595537715454627,1.2826121936672956,0.9045
745,1.4332973751631604,1.2826121936672956,0.9045
746,2.052207135876818,1.2826121936672956,0.9045
747,1.5976753391952745,1.2826121936672956,0.9045
748,1.6895757358642292,1.2826121936672956,0.9045
749,1.537123829644186,1.2826121936672956,0.9045
750,1.6643839363008925,1.2826121936672956,0.9045
751,1.7928498661858576,1.2826121936672956,0.9045
752,1.693866894938542,1.2826121936672956,0.9045
753,1.583443873075827,1.2826121936672956,0.9045
754,1.4817759934170793,1.2826121936672956,0.9045
755,1.497300036686849,1.2826121936672956,0.9045
756,1.150002510535899,1.2826121936672956,0.9045
757,1.650074230605145,1.2826121936672956,0.9045
758,1.7709883567877662,1.2826121936672956,0.9045
759,1.218402243764831,1.2826121936672956,0.9045
760,1.8189167776779394,1.2826121936672956,0.9045
761,1.71440509402838,1.2826121936672956,0.9045
762,1.6005917079941636,1.2826121936672956,0.9045
763,1.676856631564005,1.2826121936672956,0.9045
764,1.4391386589580983,1.2826121936672956,0.9045
765,1.7098569854992909,1.2826121936672956,0.9045
766,1.5177523791613223,1.2826121936672956,0.9045
767,1.6209404266431653,1.2826121936672956,0.9045
768,1.7912118584521843,1.2826121936672956,0.9045
769,1.7476887599065518,1.2826121936672956,0.9045
770,1.957803634816594,1.2826121936672956,0.9045
771,1.564502386382137,1.2826121936672956,0.9045
772,1.618464293784063,1.2826121936672956,0.9045
773,1.4547450393371961,1.2826121936672956,0.9045
774,1.695974028705972,1.2826121936672956,0.9045
775,1.5976148353532391,1.2826121936672956,0.9045
776,1.5058141295317735,1.2826121936672956,0.9045
777,1.589318213733259,1.2826121936672956,0.9045
778,1.0837918836916198,1.2826121936672956,0.9045
779,1.630646717585459,1.2826121936672956,0.9045
780,1.7315476369463543,1.2826121936672956,0.9045
781,1.8990882391473909,1.2826121936672956,0.9045
782,1.4386641324409961,1.2826121936672956,0.9045
783,1.4288776054236767,1.2826121936672956,0.9045
784,1.745605698195379,1.2826121936672956,0.9045
785,1.418504347990026,1.2826121936672956,0.9045
786,1.6659985637511785,1.2826121936672956,0.9045
787,1.6178241549945558,1.2826121936672956,0.9045
788,1.571892984405041,1.2826121936672956,0.9045
789,1.8246356199690652,1.2826121936672956,0.9045
790,1.3186359822788716,1.2826121936672956,0.9045
791,1.7448199585818371,1.2826121936672956,0.9045
792,1.3372473378851224,1.2826121936672956,0.9045
793,1.2579206596650523,1.2826121936672956,0.9045
794,1.47574837875142,1.2826121936672956,0.9045
795,1.5113996063476978,1.2826121936672956,0.9045
796,1.5390305845020409,1.2826121936672956,0.9045
797,1.6160706879424604,1.2826121936672956,0.9045
798,1.6795557975155655,1.2826121936672956,0.9045
799,1.6177361963550736,1.2826121936672956,0.9045
800,1.5080025004093782,1.2826121936672956,0.9045
801,1.4214229092686368,1.2826121936672956,0.9045
802,1.3916177436734902,1.2826121936672956,0.9045
803,1.6319917125601935,1.2826121936672956,0.9045
804,1.6429292833004776,1.2826121936672956,0.9045
805,1.7974000658671971,1.2826121936672956,0.9045
806,1.601499772033798,1.2826121936672956,0.9045
807,1.4674391596338994,1.2826121936672956,0.9045
808,1.4523509736725024,1.2826121936672956,0.9045
809,1.577222180015952,1.2826121936672956,0.9045
810,1.3991621973098347,1.2826121936672956,0.9045
811,1.600455071694619,1.2826121936672956,0.9045
812,1.5730687579382576,1.2826121936672956,0.9045
813,1.4656739114259905,1.2826121936672956,0.9045
814,1.8398591288845207,1.2826121936672956,0.9045
815,1.6198336416826151,1.2826121936672956,0.9045
816,1.6263064602274406,1.2826121936672956,0.9045
817,1.6369513705799978,1.2826121936672956,0.9045
818,1.4869739156957191,1.2826121936672956,0.9045
819,1.5573969162724837,1.2826121936672956,0.9045
820,1.5608974765203034,1.2826121936672956,0.9045
821,1.5199253671910384,1.2826121936672956,0.9045
822,1.2630699433111088,1.2826121936672956,0.9045
823,1.551825557288149,1.2826121936672956,0.9045
824,1.7187302929921058,1.2826121936672956,0.9045
825,1.5902894795458415,1.2826121936672956,0.9045
826,1.2774975748701485,1.2826121936672956,0.9045
827,1.4466741084630794,1.2826121936672956,0.9045
828,1.5312130507601471,1.2826121936672956,0.9045
829,1.4282650840955862,1.2826121936672956,0.9045
830,1.8277155595010774,1.2826121936672956,0.9045
831,1.5202075808371078,1.2826121936672956,0.9045
832,1.4936580722876265,1.2826121936672956,0.9045
833,1.393289698170339,1.2826121936672956,0.9045
834,1.313503714333546,1.2826121936672956,0.9045
835,1.7155919204208772,1.2826121936672956,0.9045
836,1.5392224027748638,1.2826121936672956,0.9045
837,1.6573723753181075,1.2826121936672956,0.9045
838,1.660861785606622,1.2826121936672956,0.9045
839,1.6713110479684496,1.2826121936672956,0.9045
840,1.39940147132501,1.2826121936672956,0.9045
841,1.7108909439826878,1.2826121936672956,0.9045
842,1.9252146397264072,1.2826121936672956,0.9045
843,1.554453182435895,1.2826121936672956,0.9045
844,1.2814783562603322,1.2826121936672956,0.9045
845,1.7599654940076792,1.2826121936672956,0.9045
846,1.570827337594061,1.2826121936672956,0.9045
847,1.3583501819489083,1.2826121936672956,0.9045
848,1.494549607578272,1.2826121936672956,0.9045
849,1.4528046143794917,1.2826121936672956,0.9045
850,1.5006412847132786,1.2826121936672956,0.9045
851,1.5750589403377315,1.2826121936672956,0.9045
852,1.2183706972840895,1.2826121936672956,0.9045
853,1.4411747440165847,1.2826121936672956,0.9045
854,1.8247444454172994,1.2826121936672956,0.9045
855,1.834084343705762,1.2826121936672956,0.9045
856,1.517309341667515,1.2826121936672956,0.9045
857,1.7089188162563638,1.2826121936672956,0.9045
858,1.5315490973736883,1.2826121936672956,0.9045
859,1.3196599607265878,1.2826121936672956,0.9045
860,1.839250531541947,1.2826121936672956,0.9045
861,1.6702531291186014,1.2826121936672956,0.9045
862,1.5359632472443279,1.2826121936672956,0.9045
863,1.2703447876672402,1.2826121936672956,0.9045
864,1.4404975879140682,1.2826121936672956,0.9045
865,1.5864936381963586,1.2826121936672956,0.9045
866,1.993444510830411,1.2826121936672956,0.9045
867,1.572716759519267,1.2826121936672956,0.9045
868,1.5910466394620384,1.2826121936672956,0.9045
869,1.682283376567699,1.2826121936672956,0.9045
870,1.7835590607856564,1.2826121936672956,0.9045
871,1.8523278212397902,1.2826121936672956,0.9045
872,1.5361483839958185,1.2826121936672956,0.9045
873,1.696128802684759,1.2826121936672956,0.9045
874,1.9583240528529944,1.2826121936672956,0.9045
875,1.7218575038895123,1.2826121936672956,0.9045
876,1.6310621429553027,1.2826121936672956,0.9045
877,1.7455510418008022,1.2826121936672956,0.9045
878,1.487596364447396,1.2826121936672956,0.9045
879,1.371415932324809,1.2826121936672956,0.9045
880,1.5342962761294732,1.2826121936672956,0.9045
881,1.1903725778689214,1.2826121936672956,0.9045
882,1.9395430260260393,1.2826121936672956,0.9045
883,1.5774126310566143,1.2826121936672956,0.9045
884,1.9368832117802863,1.2826121936672956,0.9045
885,1.5059770564642834,1.2826121936672956,0.9045
886,1.662363316164114,1.2826121936672956,0.9045
887,1.7347768961208068,1.2826121936672956,0.9045
888,1.1803323984882668,1.2826121936672956,0.9045
889,1.4251934139053133,1.2826121936672956,0.9045
890,1.291018977940491,1.2826121936672956,0.9045
891,1.463129782547137,1.2826121936672956,0.9045
892,1.4725237616042142,1.2826121936672956,0.9045
893,1.5587054591334286,1.2826121936672956,0.9045
894,1.3390089167939605,1.2826121936672956,0.9045
895,1.574021524115628,1.2826121936672956,0.9045
896,1.67875311833484,1.2826121936672956,0.9045
897,1.3067894081294864,1.2826121936672956,0.9045
898,1.4001559070501473,1.2826121936672956,0.9045
899,1.363151243119212,1.2826121936672956,0.9045
900,1.4320838690878375,1.2826121936672956,0.9045
901,1.6451740846074445,1.2826121936672956,0.9045
902,1.3799754000289048,1.2826121936672956,0.9045
903,1.536040419109562,1.2826121936672956,0.9045
904,1.6050149817884711,1.2826121936672956,0.9045
905,1.9440399062525817,1.2826121936672956,0.9045
906,1.202858661862437,1.2826121936672956,0.9045
907,1.3767461038642508,1.2826121936672956,0.9045
908,1.5108755810635845,1.2826121936672956,0.9045
909,1.4511269616384708,1.2826121936672956,0.9045
910,1.6494626926575935,1.2826121936672956,0.9045
911,1.4627095805755799,1.2826121936672956,0.9045
912,1.4347216095309954,1.2826121936672956,0.9045
913,1.4582382116952575,1.2826121936672956,0.9045
914,1.634561700902977,1.2826121936672956,0.9045
915,1.3866002656001628,1.2826121936672956,0.9045
916,1.6757596843449296,1.2826121936672956,0.9045
917,1.4779397823196345,1.2826121936672956,0.9045
918,1.4378027270023253,1.2826121936672956,0.9045
919,1.6050100530668165,1.2826121936672956,0.9045
920,1.2356219130807504,1.2826121936672956,0.9045
921,1.6833289892618888,1.2826121936672956,0.9045
922,1.7680226754290242,1.2826121936672956,0.9045
923,1.78760461740125,1.2826121936672956,0.9045
924,1.2457585645439353,1.2826121936672956,0.9045
925,1.6409839894256526,1.2826121936672956,0.9045
926,1.4798418012288714,1.2826121936672956,0.9045
927,1.5466089334378068,1.2826121936672956,0.9045
928,1.59184564673991,1.2826121936672956,0.9045
929,1.6652347026039724,1.2826121936672956,0.9045
930,1.4412071697435942,1.2826121936672956,0.9045
931,1.5308602377432554,1.2826121936672956,0.9045
932,1.8180854801271054,1.2826121936672956,0.9045
933,1.6892406582660209,1.2826121936672956,0.9045
934,1.6742197153344986,1.2826121936672956,0.9045
935,1.7198252440955526,1.2826121936672956,0.9045
936,1.5832498495997382,1.2826121936672956,0.9045
937,1.309138857951414,1.2826121936672956,0.9045
938,1.3633199451250753,1.2826121936672956,0.9045
939,1.360922082189236,1.2826121936672956,0.9045
940,1.613188568776889,1.2826121936672956,0.9045
941,2.0185429223357,1.2826121936672956,0.9045
942,1.5406967271351284,1.2826121936672956,0.9045
943,1.5636122039616256,1.2826121936672956,0.9045
944,1.3114304132832741,1.2826121936672956,0.9045
945,1.5636149580840188,1.2826121936672956,0.9045
946,1.5670016911343694,1.2826121936672956,0.9045
947,1.6258698798928464,1.2826121936672956,0.9045
948,1.848577405501264,1.2826121936672956,0.9045
949,1.8381365938250034,1.2826121936672956,0.9045
950,1.7361172106653853,1.2826121936672956,0.9045
951,1.7329931650567394,1.2826121936672956,0.9045
952,1.717899771163167,1.2826121936672956,0.9045
953,1.5184066215065715,1.2826121936672956,0.9045
954,1.1406163984934958,1.2826121936672956,0.9045
955,1.2402301300461827,1.2826121936672956,0.9045
956,1.597745834547032,1.2826121936672956,0.9045
957,1.6070853944428884,1.2826121936672956,0.9045
958,1.3464130449961929,1.2826121936672956,0.9045
959,1.8523150292736952,1.2826121936672956,0.9045
960,1.5250449281215952,1.2826121936672956,0.9045
961,1.5474961613628642,1.2826121936672956,0.9045
962,1.8374659930989587,1.2826121936672956,0.9045
963,1.4011389177827924,1.2826121936672956,0.9045
964,1.9385728935260076,1.2826121936672956,0.9045
965,1.466015943466734,1.2826121936672956,0.9045
966,1.521564908171969,1.2826121936672956,0.9045
967,1.6171283164239387,1.2826121936672956,0.9045
968,1.6284529387742108,1.2826121936672956,0.9045
969,1.5211968942266259,1.2826121936672956,0.9045
970,1.6938710794666754,1.2826121936672956,0.9045
971,1.5410693666275965,1.2826121936672956,0.9045
972,1.5240856307133852,1.2826121936672956,0.9045
973,1.579343355759841,1.2826121936672956,0.9045
974,1.6968330121757342,1.2826121936672956,0.9045
975,1.2115297793426767,1.2826121936672956,0.9045
976,1.5126840118087552,1.2826121936672956,0.9045
977,1.4162349273737511,1.2826121936672956,0.9045
978,1.7947974721242745,1.2826121936672956,0.9045
979,1.4968400833267392,1.2826121936672956,0.9045
980,1.4848018307224677,1.2826121936672956,0.9045
981,1.5004429495586034,1.2826121936672956,0.9045
982,1.3150310660099287,1.2826121936672956,0.9045
983,1.4906725687904943,1.2826121936672956,0.9045
984,1.217005215176634,1.2826121936672956,0.9045
985,1.8267906658213382,1.2826121936672956,0.9045
986,1.3224159950803034,1.2826121936672956,0.9045
987,1.1493479436915863,1.2826121936672956,0.9045
988,1.6719308830307045,1.2826121936672956,0.9045
989,1.750504221535087,1.2826121936672956,0.9045
990,1.4330258102290905,1.2826121936672956,0.9045
991,1.4226331549705842,1.2826121936672956,0.9045
992,1.654350817312888,1.2826121936672956,0.9045
993,1.3657256541179958,1.2826121936672956,0.9045
994,1.538427660029343,1.2826121936672956,0.9045
995,2.1652661512005813,1.2826121936672956,0.9045
996,1.6199062383736642,1.2826121936672956,0.9045
997,1.3512161148968804,1.2826121936672956,0.9045
998,1.6941847942462505,1.2826121936672956,0.9045
999,1.7267504228312598,1.2826121936672956,0.9045
1000,1.5414839732799497,1.2826121936672956,0.9045
1001,1.0411463102975862,1.2826121936672956,0.9045
1002,1.649982785397351,1.2826121936672956,0.9045
1003,1.641059532382886,1.2826121936672956,0.9045
1004,1.421910249522583,1.2826121936672956,0.9045
1005,1.689470029273776,1.2826121936672956,0.9045
1006,1.175099661489839,1.2826121936672956,0.9045
1007,1.556524162669394,1.2826121936672956,0.9045
1008,1.3989857715438654,1.2826121936672956,0.9045
1009,1.2972278114405043,1.2826121936672956,0.9045
1010,1.3625823392946954,1.2826121936672956,0.9045
1011,1.337245680479852,1.2826121936672956,0.9045
1012,1.6879065342502593,1.2826121936672956,0.9045
1013,1.2604267129080469,1.2826121936672956,0.9045
1014,1.5409169737553423,1.2826121936672956,0.9045
1015,1.5343706409107642,1.2826121936672956,0.9045
1016,1.5862401309909804,1.2826121936672956,0.9045
1017,1.6918816130188339,1.2826121936672956,0.9045
1018,1.6978386105384702,1.2826121936672956,0.9045
1019,1.884071562031822,1.2826121936672956,0.9045
1020,1.1428575997692645,1.2826121936672956,0.9045
1021,1.5550057846492327,1.2826121936672956,0.9045
1022,1.605081822694634,1.2826121936672956,0.9045
1023,1.29941548758764,1.2826121936672956,0.9045
1024,1.3734530958092972,1.2826121936672956,0.9045
1025,1.5327580606108329,1.2826121936672956,0.9045
1026,1.6570015255194663,1.2826121936672956,0.9045
1027,1.2985937413404252,1.2826121936672956,0.9045
1028,1.7226555028633943,1.2826121936672956,0.9045
1029,1.4474833986255724,1.2826121936672956,0.9045
1030,2.04292621573546,1.2826121936672956,0.9045
1031,1.8686475266794447,1.2826121936672956,0.9045
1032,1.7750533899383758,1.2826121936672956,0.9045
1033,1.691153876419025,1.2826121936672956,0.9045
1034,1.6646917964865406,1.2826121936672956,0.9045
1035,1.7585222340755584,1.2826121936672956,0.9045
1036,1.4090381180056921,1.2826121936672956,0.9045
1037,1.6349016145336146,1.2826121936672956,0.9045
1038,1.8005510023433626,1.2826121936672956,0.9045
1039,1.70306356812405,1.2826121936672956,0.9045
1040,1.6561758384483563,1.2826121936672956,0.9045
1041,1.7432856988074474,1.2826121936672956,0.9045
1042,1.816897058753597,1.2826121936672956,0.9045
1043,1.5797038813409008,1.2826121936672956,0.9045
1044,1.4821449338233947,1.2826121936672956,0.9045
1045,1.5405841843459527,1.2826121936672956,0.9045
1046,1.7288244517671856,1.2826121936672956,0.9045
1047,1.659583093387669,1.2826121936672956,0.9045
1048,1.6500511788394931,1.2826121936672956,0.9045
1049,1.352510386584963,1.2826121936672956,0.9045
1050,1.6024232534319411,1.2826121936672956,0.9045
1051,1.511045303889206,1.2826121936672956,0.9045
1052,1.4779962848138113,1.2826121936672956,0.9045
1053,1.6414067549768165,1.2826121936672956,0.9045
1054,1.2560292689312453,1.2826121936672956,0.9045
1055,1.9609868262274357,1.2826121936672956,0.9045
1056,1.7512523435878424,1.2826121936672956,0.9045
1057,1.368093892340975,1.2826121936672956,0.9045
1058,1.6350001536970356,1.2826121936672956,0.9045
1059,1.1791750014678262,1.2826121936672956,0.9045
1060,1.3024221739928883,1.2826121936672956,0.9045
1061,1.5563862742631918,1.2826121936672956,0.9045
1062,1.4536245116148556,1.2826121936672956,0.9045
1063,1.6205266704870172,1.2826121936672956,0.9045
1064,1.628209340439678,1.2826121936672956,0.9045
1065,1.4972774787275858,1.2826121936672956,0.9045
1066,1.7909117230168816,1.2826121936672956,0.9045
1067,1.4130051894810198,1.2826121936672956,0.9045
1068,1.5659239552766029,1.2826121936672956,0.9045
1069,1.6090403196920755,1.2826121936672956,0.9045
1070,1.4617275465806343,1.2826121936672956,0.9045
1071,1.3132822395197348,1.2826121936672956,0.9045
1072,1.327777158442835,1.2826121936672956,0.9045
1073,1.409994909274832,1.2826121936672956,0.9045
1074,1.7980892444988164,1.2826121936672956,0.9045
1075,1.455013819960389,1.2826121936672956,0.9045
1076,1.670896025460578,1.2826121936672956,0.9045
1077,1.2242806185643171,1.2826121936672956,0.9045
1078,1.4469261827061266,1.2826121936672956,0.9045
1079,1.5123018744143906,1.2826121936672956,0.9045
1080,1.5311476422813335,1.2826121936672956,0.9045
1081,1.4117016106252407,1.2826121936672956,0.9045
1082,1.337334449078882,1.2826121936672956,0.9045
1083,1.4448556322895862,1.2826121936672956,0.9045
1084,1.0278213493767971,1.2826121936672956,0.9045
1085,1.875458699693299,1.2826121936672956,0.9045
1086,2.0861077603988463,1.2826121936672956,0.9045
1087,1.8153171926708263,1.2826121936672956,0.9045
1088,1.6777950841680642,1.2826121936672956,0.9045
1089,1.4864876880717464,1.2826121936672956,0.9045
1090,1.5925929826943164,1.2826121936672956,0.9045
1091,1.6903553056211076,1.2826121936672956,0.9045
1092,1.384527158326406,1.2826121936672956,0.9045
1093,1.398788015963664,1.2826121936672956,0.9045
1094,1.4553051765196334,1.2826121936672956,0.9045
1095,1.3507817676007579,1.2826121936672956,0.9045
1096,1.7258688093012957,1.2826121936672956,0.9045
1097,1.503658781635618,1.2826121936672956,0.9045
1098,1.3045636960276477,1.2826121936672956,0.9045
1099,1.7197921800423772,1.2826121936672956,0.9045
1100,1.7506259019485293,1.2826121936672956,0.9045
1101,1.6473978293309304,1.2826121936672956,0.9045
1102,2.1337368047913396,1.2826121936672956,0.9045
1103,1.4803043822309594,1.2826121936672956,0.9045
1104,1.4542191180925823,1.2826121936672956,0.9045
1105,1.7824011721002673,1.2826121936672956,0.9045
1106,1.2800528814517567,1.2826121936672956,0.9045
1107,1.3770425867444174,1.2826121936672956,0.9045
1108,0.9128739255298196,1.2826121936672956,0.9045
1109,1.6301080552392313,1.2826121936672956,0.9045
1110,1.254330623981925,1.2826121936672956,0.9045
1111,1.7890132660213753,1.2826121936672956,0.9045
1112,1.6188294952210158,1.2826121936672956,0.9045
1113,1.362042015727301,1.2826121936672956,0.9045
1114,1.4152699330074086,1.2826121936672956,0.9045
1115,1.6580232179367536,1.2826121936672956,0.9045
1116,1.3781247118481217,1.2826121936672956,0.9045
1117,1.4591065341286114,1.2826121936672956,0.9045
1118,1.2237148198815693,1.2826121936672956,0.9045
1119,1.5815303632222406,1.2826121936672956,0.9045
1120,1.8284945223469593,1.2826121936672956,0.9045
