factor,signal_date,ticker,method,weight
roe,2023-05-31,DOAS,portfolio_sort,0.06666666666666667
roe,2023-05-31,FROTO,portfolio_sort,0.06666666666666667
roe,2023-05-31,GARAN,portfolio_sort,0.06666666666666667
roe,2023-05-31,ISGYO,portfolio_sort,0.06666666666666667
roe,2023-05-31,IZMDC,portfolio_sort,0.06666666666666667
roe,2023-05-31,PGSUS,portfolio_sort,0.06666666666666667
roe,2023-05-31,TKNSA,portfolio_sort,0.06666666666666667
roe,2023-05-31,TOASO,portfolio_sort,0.06666666666666667
roe,2023-05-31,TTRAK,portfolio_sort,0.06666666666666667
roe,2023-05-31,TUPRS,portfolio_sort,0.06666666666666667
roe,2023-05-31,YKBNK,portfolio_sort,0.06666666666666667
roe,2023-05-31,ADEL,portfolio_sort,-0.06666666666666667
roe,2023-05-31,AKGRT,portfolio_sort,-0.06666666666666667
roe,2023-05-31,ASELS,portfolio_sort,-0.06666666666666667
roe,2023-05-31,BANVT,portfolio_sort,-0.06666666666666667
roe,2023-05-31,DOHOL,portfolio_sort,-0.06666666666666667
roe,2023-05-31,EKGYO,portfolio_sort,-0.06666666666666667
roe,2023-05-31,ENKAI,portfolio_sort,-0.06666666666666667
roe,2023-05-31,GOZDE,portfolio_sort,-0.06666666666666667
roe,2023-05-31,GUBRF,portfolio_sort,-0.06666666666666667
roe,2023-05-31,HURGZ,portfolio_sort,-0.06666666666666667
roe,2023-05-31,INDES,portfolio_sort,-0.06666666666666667
roe,2023-05-31,KRDMD,portfolio_sort,-0.06666666666666667
roe,2023-05-31,PETKM,portfolio_sort,-0.06666666666666667
roe,2023-05-31,SELEC,portfolio_sort,-0.06666666666666667
roe,2023-05-31,VESTL,portfolio_sort,-0.06666666666666667
roe,2023-06-30,AKBNK,portfolio_sort,0.06666666666666667
roe,2023-06-30,ALARK,portfolio_sort,0.06666666666666667
roe,2023-06-30,ANHYT,portfolio_sort,0.06666666666666667
roe,2023-06-30,CLEBI,portfolio_sort,0.06666666666666667
roe,2023-06-30,DOAS,portfolio_sort,0.06666666666666667
roe,2023-06-30,FROTO,portfolio_sort,0.06666666666666667
roe,2023-06-30,GARAN,portfolio_sort,0.06666666666666667
roe,2023-06-30,ISGYO,portfolio_sort,0.06666666666666667
roe,2023-06-30,IZMDC,portfolio_sort,0.06666666666666667
roe,2023-06-30,PGSUS,portfolio_sort,0.06666666666666667
roe,2023-06-30,TKNSA,portfolio_sort,0.06666666666666667
roe,2023-06-30,TOASO,portfolio_sort,0.06666666666666667
roe,2023-06-30,TTRAK,portfolio_sort,0.06666666666666667
roe,2023-06-30,TUPRS,portfolio_sort,0.06666666666666667
roe,2023-06-30,YKBNK,portfolio_sort,0.06666666666666667
roe,2023-06-30,ADEL,portfolio_sort,-0.06666666666666667
roe,2023-06-30,AKGRT,portfolio_sort,-0.06666666666666667
roe,2023-06-30,ASELS,portfolio_sort,-0.06666666666666667
roe,2023-06-30,BANVT,portfolio_sort,-0.06666666666666667
roe,2023-06-30,DOHOL,portfolio_sort,-0.06666666666666667
roe,2023-06-30,EKGYO,portfolio_sort,-0.06666666666666667
roe,2023-06-30,ENKAI,portfolio_sort,-0.06666666666666667
roe,2023-06-30,GOZDE,portfolio_sort,-0.06666666666666667
roe,2023-06-30,GUBRF,portfolio_sort,-0.06666666666666667
roe,2023-06-30,HURGZ,portfolio_sort,-0.06666666666666667
roe,2023-06-30,INDES,portfolio_sort,-0.06666666666666667
roe,2023-06-30,KRDMD,portfolio_sort,-0.06666666666666667
roe,2023-06-30,PETKM,portfolio_sort,-0.06666666666666667
roe,2023-06-30,SELEC,portfolio_sort,-0.06666666666666667
roe,2023-06-30,VESTL,portfolio_sort,-0.06666666666666667
roe,2023-07-31,AKBNK,portfolio_sort,0.06666666666666667
roe,2023-07-31,ALARK,portfolio_sort,0.06666666666666667
roe,2023-07-31,ANHYT,portfolio_sort,0.06666666666666667
roe,2023-07-31,CLEBI,portfolio_sort,0.06666666666666667
roe,2023-07-31,DOAS,portfolio_sort,0.06666666666666667
roe,2023-07-31,FROTO,portfolio_sort,0.06666666666666667
roe,2023-07-31,GARAN,portfolio_sort,0.06666666666666667
roe,2023-07-31,ISGYO,portfolio_sort,0.06666666666666667
roe,2023-07-31,IZMDC,portfolio_sort,0.06666666666666667
roe,2023-07-31,PGSUS,portfolio_sort,0.06666666666666667
roe,2023-07-31,TKNSA,portfolio_sort,0.06666666666666667
roe,2023-07-31,TOASO,portfolio_sort,0.06666666666666667
roe,2023-07-31,TTRAK,portfolio_sort,0.06666666666666667
roe,2023-07-31,TUPRS,portfolio_sort,0.06666666666666667
roe,2023-07-31,YKBNK,portfolio_sort,0.06666666666666667
roe,2023-07-31,ADEL,portfolio_sort,-0.06666666666666667
roe,2023-07-31,AKGRT,portfolio_sort,-0.06666666666666667
roe,2023-07-31,ASELS,portfolio_sort,-0.06666666666666667
roe,2023-07-31,BANVT,portfolio_sort,-0.06666666666666667
roe,2023-07-31,DOHOL,portfolio_sort,-0.06666666666666667
roe,2023-07-31,EKGYO,portfolio_sort,-0.06666666666666667
roe,2023-07-31,ENKAI,portfolio_sort,-0.06666666666666667
roe,2023-07-31,GOZDE,portfolio_sort,-0.06666666666666667
roe,2023-07-31,GUBRF,portfolio_sort,-0.06666666666666667
roe,2023-07-31,HURGZ,portfolio_sort,-0.06666666666666667
roe,2023-07-31,INDES,portfolio_sort,-0.06666666666666667
roe,2023-07-31,KRDMD,portfolio_sort,-0.06666666666666667
roe,2023-07-31,PETKM,portfolio_sort,-0.06666666666666667
roe,2023-07-31,SELEC,portfolio_sort,-0.06666666666666667
roe,2023-07-31,VESTL,portfolio_sort,-0.06666666666666667
roe,2023-08-31,AKBNK,portfolio_sort,0.06666666666666667
roe,2023-08-31,ALARK,portfolio_sort,0.06666666666666667
roe,2023-08-31,ANHYT,portfolio_sort,0.06666666666666667
roe,2023-08-31,CLEBI,portfolio_sort,0.06666666666666667
roe,2023-08-31,DOAS,portfolio_sort,0.06666666666666667
roe,2023-08-31,FROTO,portfolio_sort,0.06666666666666667
roe,2023-08-31,GARAN,portfolio_sort,0.06666666666666667
roe,2023-08-31,ISGYO,portfolio_sort,0.06666666666666667
roe,2023-08-31,IZMDC,portfolio_sort,0.06666666666666667
roe,2023-08-31,PGSUS,portfolio_sort,0.06666666666666667
roe,2023-08-31,TKNSA,portfolio_sort,0.06666666666666667
roe,2023-08-31,TOASO,portfolio_sort,0.06666666666666667
roe,2023-08-31,TTRAK,portfolio_sort,0.06666666666666667
roe,2023-08-31,TUPRS,portfolio_sort,0.06666666666666667
roe,2023-08-31,YKBNK,portfolio_sort,0.06666666666666667
roe,2023-08-31,ADEL,portfolio_sort,-0.06666666666666667
roe,2023-08-31,AKGRT,portfolio_sort,-0.06666666666666667
roe,2023-08-31,ASELS,portfolio_sort,-0.06666666666666667
roe,2023-08-31,BANVT,portfolio_sort,-0.06666666666666667
roe,2023-08-31,DOHOL,portfolio_sort,-0.06666666666666667
roe,2023-08-31,EKGYO,portfolio_sort,-0.06666666666666667
roe,2023-08-31,ENKAI,portfolio_sort,-0.06666666666666667
roe,2023-08-31,GOZDE,portfolio_sort,-0.06666666666666667
roe,2023-08-31,GUBRF,portfolio_sort,-0.06666666666666667
roe,2023-08-31,HURGZ,portfolio_sort,-0.06666666666666667
roe,2023-08-31,INDES,portfolio_sort,-0.06666666666666667
roe,2023-08-31,KRDMD,portfolio_sort,-0.06666666666666667
roe,2023-08-31,PETKM,portfolio_sort,-0.06666666666666667
roe,2023-08-31,SELEC,portfolio_sort,-0.06666666666666667
roe,2023-08-31,VESTL,portfolio_sort,-0.06666666666666667
roe,2023-09-30,AKBNK,portfolio_sort,0.06666666666666667
roe,2023-09-30,ALARK,portfolio_sort,0.06666666666666667
roe,2023-09-30,ANHYT,portfolio_sort,0.06666666666666667
roe,2023-09-30,CLEBI,portfolio_sort,0.06666666666666667
roe,2023-09-30,DOAS,portfolio_sort,0.06666666666666667
roe,2023-09-30,FROTO,portfolio_sort,0.06666666666666667
roe,2023-09-30,GARAN,portfolio_sort,0.06666666666666667
roe,2023-09-30,ISGYO,portfolio_sort,0.06666666666666667
roe,2023-09-30,IZMDC,portfolio_sort,0.06666666666666667
roe,2023-09-30,PGSUS,portfolio_sort,0.06666666666666667
roe,2023-09-30,TKNSA,portfolio_sort,0.06666666666666667
roe,2023-09-30,TOASO,portfolio_sort,0.06666666666666667
roe,2023-09-30,TTRAK,portfolio_sort,0.06666666666666667
roe,2023-09-30,TUPRS,portfolio_sort,0.06666666666666667
roe,2023-09-30,YKBNK,portfolio_sort,0.06666666666666667
roe,2023-09-30,ADEL,portfolio_sort,-0.06666666666666667
roe,2023-09-30,AKGRT,portfolio_sort,-0.06666666666666667
roe,2023-09-30,ASELS,portfolio_sort,-0.06666666666666667
roe,2023-09-30,BANVT,portfolio_sort,-0.06666666666666667
roe,2023-09-30,DOHOL,portfolio_sort,-0.06666666666666667
roe,2023-09-30,EKGYO,portfolio_sort,-0.06666666666666667
roe,2023-09-30,ENKAI,portfolio_sort,-0.06666666666666667
roe,2023-09-30,GOZDE,portfolio_sort,-0.06666666666666667
roe,2023-09-30,GUBRF,portfolio_sort,-0.06666666666666667
roe,2023-09-30,HURGZ,portfolio_sort,-0.06666666666666667
roe,2023-09-30,INDES,portfolio_sort,-0.06666666666666667
roe,2023-09-30,KRDMD,portfolio_sort,-0.06666666666666667
roe,2023-09-30,PETKM,portfolio_sort,-0.06666666666666667
roe,2023-09-30,SELEC,portfolio_sort,-0.06666666666666667
roe,2023-09-30,VESTL,portfolio_sort,-0.06666666666666667
roe,2023-10-31,AKBNK,portfolio_sort,0.06666666666666667
roe,2023-10-31,ALARK,portfolio_sort,0.06666666666666667
roe,2023-10-31,ANHYT,portfolio_sort,0.06666666666666667
roe,2023-10-31,CLEBI,portfolio_sort,0.06666666666666667
roe,2023-10-31,DOAS,portfolio_sort,0.06666666666666667
roe,2023-10-31,FROTO,portfolio_sort,0.06666666666666667
roe,2023-10-31,GARAN,portfolio_sort,0.06666666666666667
roe,2023-10-31,ISGYO,portfolio_sort,0.06666666666666667
roe,2023-10-31,IZMDC,portfolio_sort,0.06666666666666667
roe,2023-10-31,PGSUS,portfolio_sort,0.06666666666666667
roe,2023-10-31,TKNSA,portfolio_sort,0.06666666666666667
roe,2023-10-31,TOASO,portfolio_sort,0.06666666666666667
roe,2023-10-31,TTRAK,portfolio_sort,0.06666666666666667
roe,2023-10-31,TUPRS,portfolio_sort,0.06666666666666667
roe,2023-10-31,YKBNK,portfolio_sort,0.06666666666666667
roe,2023-10-31,ADEL,portfolio_sort,-0.06666666666666667
roe,2023-10-31,AKGRT,portfolio_sort,-0.06666666666666667
roe,2023-10-31,ASELS,portfolio_sort,-0.06666666666666667
